S6_T,S6_H,S6_R,S6_P,S7_T,S7_H,S7_R,S7_P,S8_T,S8_H,S8_R,S8_P,S9_T,S9_H,S9_R,S9_P
1.509410652,-0.81401687,-0.324239054,0.615574692,2.10025154,-1.568895592,-0.942330106,0.410249342,1.028287035,0.924899333,-1.001407269,0.615574692,1.756448722,-1.707859382,-1.056353467,0.410249342
2.14975776,-1.150749646,-0.324569621,0.957560632,1.610861091,-1.883702147,-0.981864979,0.683748903,0.935805071,0.925086721,-1.053246869,0.957560632,2.168558543,-2.721390851,-1.108680525,0.683748903
0.054638633,0.007854287,-0.286026296,0.991759226,0.195461366,0.500224602,-0.629276616,0.854686129,-0.004854026,0.923119149,-0.517525964,0.991759226,0.171380293,0.00899249,-0.398429802,0.854686129
-0.233134653,0.126951279,-0.272540492,1.162752196,0.182489571,0.50008761,0.014936398,1.025623355,0.027846779,0.923119149,1.50832803,1.162752196,0.161017764,0.00899249,1.24440459,1.025623355
-0.224592765,0.041485394,-0.258819183,1.299546572,0.125590561,0.499471149,0.092337535,1.162373136,0.066678985,0.923306537,0.061409988,1.299546572,-0.154242264,0.00899249,-0.307112855,1.162373136
-0.297935189,-0.043418216,-0.281765212,1.573135325,0.138857169,0.500224602,2.56362391,1.333310361,-0.089160789,0.922838067,1.025425515,1.573135325,-0.181742822,0.008763806,1.954858933,1.333310361
-0.65610542,0.016428989,-0.310684003,1.744128295,0.143868999,0.500156106,0.318486381,1.230748026,-0.026824879,0.922556986,0.060427902,1.744128295,-0.372253938,0.008649463,0.653458154,1.230748026
-0.063180522,-0.202753053,-0.296345644,1.709929701,0.162442251,0.500019115,-0.269429982,1.743559703,0.176533253,0.923400231,0.686711567,1.709929701,0.014348118,0.00944986,0.471452676,1.743559703
0.789830162,-0.684939487,-0.240617083,1.470539542,0.392396799,0.500156106,1.331180993,1.093998245,0.391643236,0.924056088,0.373119887,1.470539542,0.622548878,0.010250257,-0.043406251,1.093998245
1.496450545,-0.794231799,-0.309305038,1.265347978,1.025361434,-0.855101182,-0.195016485,0.888873574,0.920476568,0.925929966,-0.584851532,1.265347978,1.6221344,-0.664484535,-0.614513693,0.888873574
1.908228492,-0.938174342,-0.320888069,1.19695079,1.050420583,-0.618790778,-0.326811409,0.888873574,0.769746295,0.925086721,-0.719973937,1.19695079,1.07451458,0.010936312,-0.813479387,0.888873574
1.91411945,-0.946538191,-0.319610472,1.060156414,1.861747399,-1.550401734,-0.675428265,0.888873574,1.50755821,0.925742578,-0.826830084,1.060156414,1.578292929,-0.091628865,-0.795451916,0.888873574
2.089375443,-1.09578721,-0.323721422,0.991759226,2.395359876,-2.477286482,-0.699369028,1.025623355,1.478434055,0.925742578,-1.007823779,0.991759226,2.212400013,-1.816370367,-1.070824593,1.025623355
1.863751761,-1.03854053,-0.324569621,0.957560632,1.735272398,-2.302074305,-0.981864979,1.093998245,1.707850641,0.773489991,-1.053246869,0.957560632,2.763208303,-3.661400125,-1.108680525,1.093998245
0.261411251,0.187325617,-0.314259376,4.719405974,0.1547771,0.499882123,-0.474715803,3.213619846,0.056970934,0.923212843,-0.538693526,4.719405974,0.209243381,0.00944986,-0.556348333,3.213619846
0.198967098,0.147193199,-0.287616969,4.651008785,0.145932694,0.499950619,1.686800243,2.769183058,0.086606038,0.923025455,-0.061864779,4.651008785,0.136705675,0.009221175,0.900945301,2.769183058
0.112075471,0.107939336,-0.300365631,4.172228469,0.110555071,0.499882123,0.249392252,2.495683497,0.047262882,0.923400231,0.385504707,4.172228469,0.103226735,0.00944986,3.031985347,2.495683497
0.03136935,0.212803728,-0.299936427,3.009476273,0.067512297,0.499813627,0.047021993,1.880309484,-0.022737279,0.923400231,0.291474989,3.009476273,0.120763323,0.009106833,0.340222524,1.880309484
0.076435177,0.182581417,-0.299983177,1.846724077,0.032429488,0.499813627,0.903195266,1.093998245,-0.085584138,0.923306537,1.176702892,1.846724077,0.082501676,0.008878148,-0.804874649,1.093998245
0.130631988,0.147087772,-0.297976175,0.718170474,0.062500467,0.499882123,1.264685282,1.846122039,-0.060547584,0.922931761,1.187809024,0.718170474,0.071740588,0.009221175,0.039537665,1.846122039
0.532984403,-0.168208248,-0.288896712,0.649773286,0.461972791,0.011507289,0.616612483,1.435872697,0.185730354,0.923962394,0.034320254,0.649773286,0.274208469,0.010021573,0.131065254,1.435872697
1.35212208,-0.476616392,-0.294295143,0.547177504,1.19487921,-0.898116525,3.001127559,1.162373136,0.369672383,0.92433717,0.249953875,0.547177504,1.033463022,-0.695700023,0.164139606,1.162373136
1.388940566,-0.801576524,-0.316108117,0.718170474,1.223181308,-1.197717019,-0.213046838,1.606809923,0.832082205,0.925180415,-0.088002087,0.718170474,1.928227574,-2.377677449,-0.242519394,1.606809923
1.976563602,-1.167301633,-0.320708416,1.094355008,0.938981072,-0.918802247,-0.32434994,2.666620723,1.24952842,0.261171746,-0.87253989,1.094355008,1.986417162,-2.888902539,-0.8367027,2.666620723
2.008669322,-1.146462295,-0.323326095,1.744128295,1.510624493,-1.839522376,-0.903926859,4.273430646,1.496828258,0.051672186,-1.001548979,1.744128295,0.763240141,-1.886805315,-1.008046167,4.273430646
2.152408691,-1.253962353,-0.324569621,2.496497363,1.766522631,-2.207892622,-0.981864979,6.08536524,1.480988806,0.158576926,-1.052907423,2.496497363,1.348723049,-1.918249489,-1.108680525,6.08536524
-0.010750998,0.218707622,-0.318485219,2.599093145,-0.124116493,0.139525882,-0.740233743,8.068237059,-0.230693961,0.922931761,-0.497146047,2.599093145,-0.646462407,0.007963408,-0.477118743,8.068237059
-0.195137976,0.157946719,-0.308332065,2.154511423,-0.17069703,0.37850762,-0.56659384,6.563989472,-0.261350966,0.923119149,-0.215659986,2.154511423,-0.322434086,0.008192093,0.070347612,6.563989472
-0.284680534,0.194529773,-0.295398419,2.051915641,-0.326948197,0.498512208,0.111654483,5.880240569,-0.448869645,0.922088516,-0.499186016,2.051915641,-0.308085968,0.007963408,-0.174113308,5.880240569
-0.522380679,0.230972257,-0.297902116,2.051915641,-0.841397795,0.193295061,0.503738076,5.606741007,-0.534709258,0.922463292,0.387508424,2.051915641,-0.477074908,0.008763806,0.653303683,5.606741007
-0.286447821,0.18468995,-0.306774097,1.915121265,-1.062507938,0.060481764,1.080071479,5.09392933,-0.382957085,0.922744373,0.197741874,1.915121265,-0.642476819,0.008192093,0.441590619,5.09392933
-0.171279597,0.160863523,-0.268229667,0.136794376,-1.165692671,0.496936805,0.358089729,0.136749781,-0.695147583,0.921807434,1.346063162,0.136794376,-0.603418054,0.007849066,-0.736289516,0.136749781
0.224003669,-0.037127758,-0.299678554,0.136794376,-0.249707054,-0.012740213,1.248828086,0.170937226,-0.202080756,0.922931761,2.268692694,0.136794376,0.243519439,-1.363917296,-0.384151765,0.170937226
0.411336126,-0.16666199,-0.263177798,0.136794376,0.17069703,-0.559130963,0.006708675,0.205124671,0.167847101,0.79700716,2.493946137,0.136794376,0.53406882,-0.904146308,-0.460256827,0.205124671
1.248146675,-0.738882799,-0.316623864,0.136794376,0.535676172,-0.863663153,-0.69785899,0.205124671,0.503030353,0.584696782,-0.848033897,0.136794376,0.632114289,-1.069371147,-0.299041744,0.205124671
1.350943888,-0.81338431,-0.323390856,0.102595782,0.920702633,-1.16614047,-0.577210954,0.239312116,0.920476568,-0.232220331,-0.585210751,0.102595782,1.089659815,-1.199835881,-0.898094398,0.239312116
1.264935905,-0.838265004,-0.323670706,0.102595782,1.43338335,-1.448069055,-0.745509865,0.239312116,1.113104748,0.461770386,-0.9220561,0.102595782,1.387383254,-2.24046651,-1.063353813,0.239312116
1.885253757,-1.133354246,-0.324569621,0.136794376,1.594941161,-1.762807115,-0.981864979,0.307687006,1.944931478,-0.478541594,-1.053246869,0.136794376,0.725775612,-0.182188084,-1.108680525,0.307687006
-0.254047553,0.208516377,-0.315486582,0.273588752,-0.321936367,0.499060174,-0.732726802,0.307687006,-1.354273186,0.289935773,-0.403043826,0.273588752,-0.135509999,0.009335518,-0.740558534,0.307687006
-0.269069496,0.227704031,-0.305065151,0.239390158,-0.271523255,0.499265661,0.211435891,0.239312116,-1.05741119,0.377633264,-0.21201177,0.239390158,-0.345151939,0.008878148,-0.191414062,0.239312116
-0.244327473,0.210273488,-0.292943162,0.205191564,-0.383847207,0.49912867,3.362249977,0.205124671,-0.662446778,0.653936575,0.568452686,0.205191564,-0.539250084,0.008649463,0.608984543,0.205124671
-0.269658591,0.273213209,-0.306980734,0.17099297,-0.255898138,0.49912867,-0.460516405,0.170937226,-0.767191545,0.500184885,0.063703717,0.17099297,-0.381420791,0.00899249,0.114428023,0.170937226
-0.328862717,0.285512987,-0.240921966,0.102595782,-0.469637943,-0.196582857,-0.545961465,0.102562335,-0.556680112,0.252083438,-0.088051521,0.102595782,-0.526894761,0.008306436,1.464880373,0.102562335
-0.307360721,0.292541431,-0.301916316,0.307787346,-0.451064691,0.455428369,-0.485066228,0.102562335,-0.245511513,0.902600185,-0.418134324,0.307787346,-0.493017261,0.008306436,0.675652831,0.102562335
-0.170690501,0.179594328,-0.303369794,0.239390158,-0.21167611,0.448373305,-0.554736982,0.06837489,0.316533574,0.924243476,0.156926016,0.239390158,-0.234352586,0.008535121,0.577254792,0.06837489
0.109719088,0.0640467,-0.306622663,0.17099297,0.573707116,-0.53652736,-0.417701975,0.034187445,0.369161433,0.783983708,-0.70620497,0.17099297,0.097248352,0.009335518,-0.01242779,0.034187445
0.533868047,-0.137915652,-0.278892326,0.17099297,1.606733702,-0.980242952,-0.556200169,0.034187445,1.605149675,-0.276350158,-0.447280505,0.17099297,0.640085466,0.010478942,1.124356033,0.034187445
0.525326158,-0.230163986,-0.316238094,0.17099297,0.616749891,-0.780029819,-0.454786191,0.06837489,1.650624232,-0.606995931,-0.741428215,0.17099297,0.455552732,0.010250257,0.184206795,0.06837489
1.114127386,-0.469869086,-0.323488192,0.205191564,0.814569765,-0.701191189,-0.85687063,0.102562335,1.50602536,-0.075938906,-0.96319163,0.205191564,1.363071166,-1.449902817,-0.97115919,0.102562335
1.317365429,-0.659953367,-0.324569621,0.205191564,1.007672622,-0.907568941,-0.981864979,0.136749781,1.395660143,-0.223694186,-1.053246869,0.205191564,1.369846666,-0.943137083,-1.108680525,0.136749781
-0.292044231,0.15021543,-0.312535605,0.136794376,-0.354660668,0.499265661,-0.748349745,0.239312116,-0.430986392,0.922556986,-0.564211264,0.136794376,-0.349934644,0.008192093,-0.671144875,0.239312116
-0.241087446,0.170984483,-0.302585251,0.068397188,-0.318398605,0.499060174,-0.544137888,0.136749781,-0.305803623,0.493064148,0.302815107,0.068397188,-0.473886438,0.008306436,-0.54333766,0.136749781
-0.239025611,0.200749946,-0.287030805,0.034198594,-0.394165681,0.499265661,-0.625975436,0.06837489,-0.300694122,0.697597932,0.891697143,0.034198594,-0.448777232,0.008649463,-0.36385989,0.06837489
-0.320615376,0.267660737,-0.297427788,-0.034198594,-0.261499595,0.498923182,-0.734582815,0,-0.4790157,0.644379797,2.956086448,-0.034198594,-0.569540555,0.008306436,0.236024801,0
-0.329746361,0.266641613,-0.30369867,-0.034198594,-0.372054666,0.49912867,0.03565887,0,-0.409015539,0.789511648,3.298385995,-0.034198594,-0.569540555,0.008763806,0.55692781,0
-0.245211117,0.247840524,-0.294546059,0.034198594,-0.386500529,0.498991678,0.212354887,0.034187445,-0.121350644,0.895666836,1.80196822,0.034198594,-0.462726791,0.008420778,0.497912859,0.034187445
-0.012518285,0.101332599,-0.311751582,0,-0.16067337,0.499745132,0.9826218,0.034187445,0.119817794,0.923212843,3.413326219,0,-0.552003966,0.008420778,-0.213542035,0.034187445
0.308833461,-0.182897697,-0.310001868,0.034198594,0.111734325,-0.701465172,-0.080841068,0.034187445,1.170842107,-0.643068082,2.72749787,0.034198594,-0.198482293,0.009221175,-0.477290768,0.034187445
0.762437208,-0.418737152,-0.312946083,0.068397188,0.282136542,-0.357684906,-0.614089747,0.06837489,1.373689289,-1.168503473,0.107970055,0.068397188,-0.109603676,0.009564203,-0.430535199,0.06837489
0.702938535,-0.501215948,-0.318532424,0.136794376,0.344931822,-0.717150703,-0.766628767,0.102562335,1.792668354,-1.110975418,-0.664374071,0.136794376,0.139097028,0.009564203,-0.784677563,0.102562335
1.274066889,-0.932903009,-0.323289293,0.239390158,0.759439636,-1.715065563,-0.745131454,0.205124671,3.10938671,-1.372756175,-0.986353023,0.239390158,0.735341024,-1.116137208,-1.000017184,0.205124671
1.443431925,-1.063913214,-0.324569621,0.410383128,1.009736317,-1.39683422,-0.981864979,0.376061897,3.123693312,-2.042761253,-1.053246869,0.410383128,1.085275668,-2.171060644,-1.108680525,0.376061897
-0.377463118,0.10214087,-0.321424947,0.376184534,-0.624120229,0.498649199,-0.625481701,0.341874452,-0.208723108,0.808344122,-0.805807528,0.376184534,-0.942193052,0.007620381,-0.444128649,0.341874452
-0.766855426,0.045245611,-0.310672624,0.410383128,-0.532138409,0.498580704,0.254704413,0.307687006,-0.154051449,-0.829800025,-0.315101059,0.410383128,-1.30089599,0.006819984,0.17755752,0.307687006
-0.694396646,0.031926709,-0.309318953,0.307787346,-0.710500591,0.49830672,0.965326644,0.239312116,-0.407993639,0.530166933,0.392115656,0.307787346,-0.950562787,0.007849066,-0.24399038,0.239312116
-0.645207149,0.049427536,-0.29244094,0.205191564,-0.684557001,0.498649199,-0.60487095,0.136749781,-0.601132769,0.662650107,0.198160413,0.205191564,-0.497002849,0.007849066,-0.270531309,0.136749781
-0.548889989,0.022227456,-0.286354197,0.205191564,-0.669521511,0.498375216,0.005101332,0.102562335,-0.714563686,0.922088516,-0.279930544,0.205191564,-0.558779466,0.008192093,-0.360359717,0.102562335
-0.39543054,-0.008592273,-0.286671629,0.85496485,-0.681314052,0.498443712,0.96385625,1.196560581,0.405438888,-1.106197029,-0.076951981,0.85496485,-0.434827673,0.008649463,3.580259164,1.196560581
-0.18895247,-0.219305039,-0.238567037,0.923362038,-0.340804433,0.122127956,0.093404292,1.299122916,-0.089671739,0.178908502,0.400483154,0.923362038,0.197286616,0.00990723,0.433765258,1.299122916
0.292044231,-0.111769839,-0.306007175,1.094355008,0.295697964,-0.354808084,-0.217692275,2.017059265,0.129014895,0.532696668,-0.24535653,1.094355008,0.279389733,0.010593285,-0.049746584,2.017059265
0.404856072,-0.187290475,-0.280768116,0.991759226,0.557787186,-0.66166913,-0.02686173,1.846122039,0.658359178,-0.136465165,1.882014758,0.991759226,0.555192437,-0.55688829,-0.094237748,1.846122039
1.272299602,-0.802560506,-0.315231505,0.51297891,0.280957288,-0.669820126,-0.367694144,1.640997368,0.845366907,0.448746934,-0.539500945,0.51297891,0.660810524,-0.051837692,-0.821231023,1.640997368
1.305583513,-0.787554777,-0.322994098,0.51297891,0.479071975,-0.459880594,-0.90635229,2.290558826,1.652668033,-1.36591652,-0.903383298,0.51297891,0.671571613,-1.071886681,-0.723584275,2.290558826
1.108236428,-0.747703496,-0.324569621,0.649773286,1.11292105,-1.270185543,-0.981864979,3.418744517,2.051209095,-1.795503051,-1.053246869,0.649773286,1.204046197,-0.877390175,-1.108680525,3.418744517
-0.576282943,0.139813332,-0.313300187,0.547177504,-0.420404084,0.498786191,-0.333835426,3.145244955,-0.884199113,0.514988521,0.790160075,0.547177504,-0.430842085,0.008192093,-0.500215671,3.145244955
-0.448154612,0.10087575,-0.304994083,0.34198594,-0.712859099,0.498101233,0.337749271,2.187996491,-0.819308453,0.509554275,-0.012226632,0.34198594,-0.730159759,0.007734724,-0.628928648,2.187996491
-0.344179207,0.120625679,-0.301972754,0.136794376,-0.528895461,0.498717695,-0.092687114,0.99143591,-0.380402334,-0.299961021,0.032692233,0.136794376,-0.514937996,0.008420778,0.352492438,0.99143591
-0.333575483,0.115213776,-0.299678749,0.034198594,-0.511206649,0.498786191,1.473023614,0.683748903,0.09375934,-0.81911892,0.064191464,0.034198594,-0.522112055,0.008535121,1.222869925,0.683748903
-0.395135992,0.204791301,-0.297994836,0,-0.498824481,0.475018159,3.918888021,0.273499561,-0.491278502,0.320479985,0.206689395,0,-0.600628143,0.008535121,0.501413032,0.273499561
-0.29351697,0.214841977,-0.263163624,-0.034198594,-0.396524189,0.499197165,0.805421235,0.034187445,-0.598578018,0.922463292,-0.058420889,-0.034198594,-0.396167468,0.008763806,1.015183641,0.034187445
-0.032252994,0.038392878,-0.296887139,0.068397188,0.104953614,-0.249735574,0.828738522,0.136749781,1.50551441,-1.074996961,0.986455186,0.068397188,0.463922467,0.0103646,-0.113687054,0.136749781
0.272014975,-0.068439478,-0.248694507,0.581376098,0.555133864,-0.534403991,0.743552943,1.162373136,1.504492509,-1.12830879,0.197491409,0.581376098,0.198083734,0.009792888,-0.003917841,1.162373136
0.472896634,-0.291381738,-0.314026341,1.778326889,0.586089284,-0.661258155,-0.609692979,4.136680865,2.010333088,-1.680821718,-0.293673146,1.778326889,0.31087588,0.010021573,-0.508300825,4.136680865
0.881434555,-0.488951312,-0.317044289,5.437576448,1.297769129,-1.602869494,-0.652925462,10.39298333,2.21675692,-1.759618288,-0.653264644,5.437576448,1.044622669,-1.522167245,-0.628272146,10.39298333
1.479366767,-0.930197058,-0.323357695,8.652244285,1.824306082,-1.798767393,-0.943771669,13.84591529,2.958656436,-2.134393887,-0.8309265,8.652244285,1.196473579,-1.197091662,-0.954307806,13.84591529
1.963308947,-1.033726045,-0.324569621,8.276059751,1.692229623,-1.41772543,-0.981864979,13.50404084,3.621358689,-2.609328266,-1.053246869,8.276059751,1.345933137,-1.418001274,-1.108680525,13.50404084
-0.254342101,0.26832844,-0.315414214,5.574370824,-0.073703381,0.499539644,-0.546166888,10.76904523,-0.408504589,0.702282627,-0.821685671,5.574370824,-0.237541057,0.009335518,-0.701512473,10.76904523
-0.388655938,0.286496969,-0.296893901,4.138029875,-0.160378557,0.49960814,-0.003976913,8.375924066,-0.117773993,-0.193337362,1.464783425,4.138029875,-0.343159144,0.007849066,-0.077526793,8.375924066
-0.364797559,0.294193115,-0.279612628,2.906880491,-0.209022788,0.499471149,-0.140701984,6.15374013,-0.110620692,-0.339780928,0.271345537,2.906880491,-0.38181935,0.007391696,0.457715287,6.15374013
-0.454634665,0.277781698,-0.240173705,2.051915641,-0.263268476,0.499539644,0.015927472,4.273430646,-0.728870289,-0.061041576,2.737846017,2.051915641,-0.362289968,0.008763806,2.836407484,4.273430646
-0.350659261,0.270612684,-0.248425126,1.573135325,-0.335497789,0.499334157,1.210529353,3.1794324,-0.428431642,-0.137870574,0.212305077,1.573135325,-0.34475338,0.008192093,0.015369972,3.1794324
-0.308833461,0.284283009,-0.24147601,-0.102595782,-0.195166552,0.49960814,0.479087344,-0.102562335,-0.218942109,-0.496437129,2.480295811,-0.102595782,-0.27699838,0.008535121,0.539820145,-0.102562335
0.046391292,0.192315812,-0.249952923,-0.102595782,0.122347612,0.007192056,3.985762142,-0.06837489,0.485147101,-0.718397978,2.337794584,-0.102595782,-0.219207351,0.00944986,1.030381482,-0.06837489
0.341528276,0.122101652,-0.254462453,-0.102595782,0.50206743,-0.557624057,-0.038927615,-0.06837489,1.82741296,-1.745938978,0.039164768,-0.102595782,0.0474285,0.009792888,3.072477818,-0.06837489
0.861699846,-0.359627934,-0.315398023,-0.102595782,0.738213062,-1.021819884,-0.440601208,-0.06837489,2.748655953,-2.343424978,0.15812561,-0.102595782,0.631317172,0.010478942,0.359875451,-0.06837489
1.282019682,-0.488389037,-0.320721225,-0.068397188,0.989688998,-1.333064659,-0.555771304,-0.034187445,3.577416983,-2.857242325,0.486086054,-0.068397188,1.417275166,-1.345736846,0.018192578,-0.034187445
2.243423989,-1.218714704,-0.323555489,-0.034198594,1.575778282,-1.293953575,-0.876299299,0,4.034206354,-3.073675234,-0.959856495,-0.034198594,0.562366496,0.0103646,-1.017788373,0
2.131790339,-1.172045833,-0.324569621,0,1.417168606,-1.827672608,-0.981864979,0.06837489,3.801724068,-2.480686541,-1.053246869,0,1.509740812,-0.79266242,-1.108680525,0.06837489
-0.378935858,0.271702093,-0.317476874,-0.068397188,-0.143279372,0.499745132,-0.384855955,-0.06837489,-0.188796054,0.923119149,-0.577050875,-0.068397188,-0.268230086,0.00899249,-0.472807597,-0.06837489
-0.282324151,0.279433382,-0.310771521,-0.068397188,-0.178067368,0.499539644,0.005522989,-0.06837489,-0.41821264,0.922275904,0.455615047,-0.068397188,-0.201670763,0.008535121,2.04303731,-0.06837489
